code,regency_code,province_code,name
920611,9206,92,Manimeri
920612,9206,92,Tuhiba
920613,9206,92,"Dataran Beimes"
920614,9206,92,Sumuri
920615,9206,92,Kaitaro
920616,9206,92,Aroba
920617,9206,92,Masyeta
920618,9206,92,Biscoop
920619,9206,92,Tomu
920620,9206,92,Kamundan
920621,9206,92,Weriagar
920622,9206,92,"Moskona Barat"
920623,9206,92,Meyado
920624,9206,92,"Moskona Timur"
920701,9207,92,Wasior
920702,9207,92,Windesi
920703,9207,92,"Teluk Duairi"
920704,9207,92,Wondiboy
920705,9207,92,Wamesa
920706,9207,92,Rumberpon
920707,9207,92,Naikere
920708,9207,92,Rasiei
920709,9207,92,"Kuri Wamesa"
920710,9207,92,Roon
920711,9207,92,Roswar
920712,9207,92,Nikiwar
920713,9207,92,"Soug Jaya"
920801,9208,92,Kaimana
920802,9208,92,Buruway
920803,9208,92,"Teluk Arguni Atas"
920804,9208,92,"Teluk Etna"
920805,9208,92,Kambrau
920806,9208,92,"Teluk Arguni Bawah"
920807,9208,92,Yamor
920901,9209,92,Fef
920902,9209,92,Miyah
920903,9209,92,Yembun
920904,9209,92,Kwoor
920905,9209,92,Sausapor
920906,9209,92,Abun
920907,9209,92,Syujak
920908,9209,92,Moraid
920909,9209,92,Kebar
920910,9209,92,Amberbaken
920911,9209,92,Senopi
920912,9209,92,Mubrani
920913,9209,92,Bikar
920914,9209,92,Bamusbama
920915,9209,92,Ases
920916,9209,92,"Miyah Selatan"
920917,9209,92,Ireres
920918,9209,92,Tobouw
920919,9209,92,"Wilhem Roumbouts"
920920,9209,92,Tinggouw
920921,9209,92,Kwesefo
920922,9209,92,Mawabuan
920923,9209,92,"Kebar Timur"
920924,9209,92,"Kebar Selatan"
920925,9209,92,Manekar
920926,9209,92,Mpur
920927,9209,92,"Amberbaken Barat"
920928,9209,92,Kasi
920929,9209,92,Selemkai
921001,9210,92,Aifat
921002,9210,92,"Aifat Utara"
921003,9210,92,"Aifat Timur"
921004,9210,92,"Aifat Selatan"
921005,9210,92,"Aitinyo Barat"
921006,9210,92,Aitinyo
921007,9210,92,"Aitinyo Utara"
921008,9210,92,Ayamaru
921009,9210,92,"Ayamaru Utara"
921010,9210,92,"Ayamaru Timur"
921011,9210,92,Mare
921012,9210,92,"Aifat Timur Tengah"
921013,9210,92,"Aifat Timur Jauh"
921014,9210,92,"Aifat Timur Selatan"
921015,9210,92,"Ayamaru Selatan"
921016,9210,92,"Ayamaru Jaya"
921017,9210,92,"Ayamaru Selatan Jaya"
921018,9210,92,"Ayamaru Timur Selatan"
921019,9210,92,"Ayamaru Utara Timur"
921020,9210,92,"Ayamaru Tengah"
921021,9210,92,"Ayamaru Barat"
921022,9210,92,"Aitinyo Tengah"
921023,9210,92,"Aitinyo Raya"
921024,9210,92,"Mare Selatan"
921101,9211,92,Ransiki
921102,9211,92,Oransbari
921103,9211,92,Neney
921104,9211,92,"Dataran Isim"
921105,9211,92,"Momi Waren"
921106,9211,92,Tahota
921201,9212,92,Anggi
921202,9212,92,"Anggi Gida"
921203,9212,92,Membey
921204,9212,92,Sururey
921205,9212,92,Didohu
921206,9212,92,Taige
921207,9212,92,Catubouw
921208,9212,92,Testega
921209,9212,92,Minyambaouw
921210,9212,92,Hingk
927101,9271,92,Sorong
927102,9271,92,"Sorong Timur"
927103,9271,92,"Sorong Barat"
927104,9271,92,"Sorong Kepulauan"
927105,9271,92,"Sorong Utara"
927106,9271,92,"Sorong Manoi"
927107,9271,92,"Sorong Kota"
927108,9271,92,Klaurung
927109,9271,92,Malaimsimsa
927110,9271,92,"Maladum Mes"
