code,regency_code,province_code,name,latitude,longitude,coordinates
731722,7317,73,"Basse Sangtempe Utara",,,null
731813,7318,73,Sangalla,,,null
730503,7305,73,"Polombangkeng Selatan",,,null
731408,7314,73,"Watang Sidenreng",,,null
731706,7317,73,Walenrang,,,null
731710,7317,73,"Larompong Selatan",,,null
737101,7371,73,Mariso,,,null
737102,7371,73,Mamajang,,,null
730102,7301,73,Bontoharu,,,null
730104,7301,73,Bontomanai,,,null
730308,7303,73,Sinoa,,,null
730506,7305,73,"Galesong Utara",,,null
730612,7306,73,Barombong,,,null
730817,7308,73,"Tellu Siattinge",,,null
730826,7308,73,Bengo,,,null
731310,7313,73,Pitumpanua,,,null
731709,7317,73,Lamasi,,,null
731716,7317,73,"Walenrang Utara",,,null
731803,7318,73,Bonggakaradeng,,,null
732203,7322,73,Masamba,,,null
732407,7324,73,Burau,,,null
732410,7324,73,Kalaena,,,null
732616,7326,73,Tondon,,,null
737307,7373,73,Sendana,,,null
730305,7303,73,Pajukukang,,,null
730510,7305,73,"Kepulauan Tanakeke",,,null
730613,7306,73,Pattalasang,,,null
730617,7306,73,Parigi,,,null
730709,7307,73,"Pulau Sembilan",,,null
731006,7310,73,Bungoro,,,null
731506,7315,73,Duampanua,,,null
731511,7315,73,Paleteang,,,null
732202,7322,73,"Bone Bone",,,null
732609,7326,73,Tikala,,,null
732615,7326,73,Kesu,,,null
737105,7371,73,Wajo,,,null
730814,7308,73,Ulaweng,,,null
731411,7314,73,"Pitu Riase",,,null
731604,7316,73,Anggeraja,,,null
731831,7318,73,Masanda,,,null
737113,7371,73,Rappocini,,,null
730302,7303,73,Bantaeng,,,null
730502,7305,73,Mangarabombang,,,null
730614,7306,73,Manuju,,,null
730810,7308,73,Cina,,,null
730905,7309,73,Bontoa,,,null
731103,7311,73,Barru,,,null
731309,7313,73,Maniangpajo,,,null
731508,7315,73,Cempa,,,null
731605,7316,73,Alla,,,null
732406,7324,73,Wotu,,,null
732618,7326,73,Rantebua,,,null
737305,7373,73,"Wara Timur",,,null
730202,7302,73,"Ujung Bulu",,,null
730701,7307,73,"Sinjai Barat",,,null
730909,7309,73,Simbang,,,null
731828,7318,73,Mappak,,,null
732204,7322,73,Sabbang,,,null
732208,7322,73,"Malangke Barat",,,null
732214,7322,73,"Baebunta Selatan",,,null
732603,7326,73,Nanggala,,,null
737203,7372,73,Soreang,,,null
730812,7308,73,Lappariaja,,,null
730901,7309,73,Mandai,,,null
731101,7311,73,"Tanete Riaja",,,null
731107,7311,73,Balusu,,,null
731410,7314,73,"Pitu Riawa",,,null
731719,7317,73,"Suli Barat",,,null
731827,7318,73,"Makale Utara",,,null
732207,7322,73,Seko,,,null
730201,7302,73,Gantorang,,,null
730303,7303,73,Eremerasa,,,null
730605,7306,73,Parangloe,,,null
731206,7312,73,"Donri Donri",,,null
731402,7314,73,"Tellu Limpoe",,,null
731602,7316,73,Enrekang,,,null
731834,7318,73,"Sangalla Utara",,,null
732408,7324,73,Tomoni,,,null
730110,7301,73,"Pasimasunggu Timur",,,null
730807,7308,73,Mare,,,null
730907,7309,73,Tanralili,,,null
731002,7310,73,"Liukang Kalmas",,,null
731409,7314,73,"Dua Pitue",,,null
731703,7317,73,Suli,,,null
732608,7326,73,Sopai,,,null
730207,7302,73,Bulukumpa,,,null
730501,7305,73,Mappakasunggu,,,null
730823,7308,73,"Tanete Riattang Timur",,,null
731004,7310,73,Pangkajene,,,null
731011,7310,73,Mandalle,,,null
731307,7313,73,Belawa,,,null
731403,7314,73,"Watang Pulu",,,null
731505,7315,73,Patampanua,,,null
731612,7316,73,Baroko,,,null
731721,7317,73,"Ponrang Selatan",,,null
731820,7318,73,Rembon,,,null
737106,7371,73,Bontoala,,,null
730101,7301,73,Benteng,,,null
730108,7301,73,"Taka Bonerate",,,null
730209,7302,73,Ujungloe,,,null
731106,7311,73,Pujananting,,,null
731314,7313,73,Keera,,,null
731401,7314,73,"Panca Lautang",,,null
731406,7314,73,Kulo,,,null
731501,7315,73,"Matirro Sompe",,,null
731509,7315,73,Tiroang,,,null
731720,7317,73,"Bajo Barat",,,null
732610,7326,73,Balusu,,,null
737107,7371,73,Tallo,,,null
737114,7371,73,Tamalanrea,,,null
737308,7373,73,Mungkajang,,,null
730203,7302,73,"Bonto Bahari",,,null
730306,7303,73,Uluere,,,null
730307,7303,73,"Gantarang Keke",,,null
730404,7304,73,Batang,,,null
730708,7307,73,"Tellu Limpoe",,,null
730820,7308,73,Cenrana,,,null
730824,7308,73,Amali,,,null
731701,7317,73,"Basse Sangtempe",,,null
731712,7317,73,Latimojong,,,null
731714,7317,73,"Belopa Utara",,,null
732604,7326,73,Rindingallo,,,null
730402,7304,73,Tamalatea,,,null
731104,7311,73,"Soppeng Riaja",,,null
731819,7318,73,"Gandangbatu Sillanan",,,null
732206,7322,73,Sukamaju,,,null
737110,7371,73,Tamalate,,,null
730210,7302,73,Rilauale,,,null
730702,7307,73,"Sinjai Selatan",,,null
730703,7307,73,"Sinjai Timur",,,null
730806,7308,73,Libureng,,,null
730912,7309,73,Lau,,,null
731010,7310,73,"Minasa Tene",,,null
732601,7326,73,Rantepao,,,null
732606,7326,73,Sa'dan,,,null
737104,7371,73,"Ujung Pandang",,,null
730106,7301,73,Pasimasunggu,,,null
730409,7304,73,Arungkeke,,,null
730602,7306,73,Bajeng,,,null
730607,7306,73,Palangga,,,null
731007,7310,73,Labakkang,,,null
731306,7313,73,Tempe,,,null
731504,7315,73,"Watang Sawito",,,null
731611,7316,73,Masalle,,,null
731713,7317,73,Kamanre,,,null
731829,7318,73,"Makale Selatan",,,null
732210,7322,73,Mappedeceng,,,null
732401,7324,73,Mangkutana,,,null
737204,7372,73,"Bacukiki Barat",,,null
730411,7304,73,Tarowang,,,null
730908,7309,73,Marusu,,,null
731102,7311,73,"Tanete Rilau",,,null
731202,7312,73,Liliraja,,,null
731811,7318,73,Rantetayo,,,null
732402,7324,73,Nuha,,,null
732605,7326,73,Buntao,,,null
732617,7326,73,Bangkelekila,,,null
730407,7304,73,Bontoramba,,,null
730822,7308,73,"Tanete Riattang Barat",,,null
731013,7310,73,"Liukang Tupabbiring Utara",,,null
732205,7322,73,Limbong,,,null
732409,7324,73,"Tomoni Timur",,,null
732611,7326,73,Tallunglipu,,,null
737309,7373,73,Bara,,,null
730401,7304,73,Bangkala,,,null
730610,7306,73,Tombolopao,,,null
730705,7307,73,"Sinjai Utara",,,null
731305,7313,73,Majauleng,,,null
731507,7315,73,Lembang,,,null
731704,7317,73,Bajo,,,null
731715,7317,73,"Walenrang Barat",,,null
732613,7326,73,"Buntu Pepasan",,,null
737112,7371,73,Manggala,,,null
730410,7304,73,Rumbia,,,null
730604,7306,73,Tinggimoncong,,,null
730611,7306,73,Biringbulu,,,null
730802,7308,73,Kahu,,,null
731702,7317,73,Larompong,,,null
732213,7322,73,"Sukamaju Selatan",,,null
732602,7326,73,Sesean,,,null
737202,7372,73,Ujung,,,null
730208,7302,73,Kindang,,,null
730405,7304,73,Kelara,,,null
730505,7305,73,"Galesong Selatan",,,null
730509,7305,73,Galesong,,,null
730608,7306,73,"Somba Upu",,,null
730704,7307,73,"Sinjai Tengah",,,null
730707,7307,73,"Sinjai Borong",,,null
731105,7311,73,Mallusetasi,,,null
731606,7316,73,Bungin,,,null
731837,7318,73,Rano,,,null
737109,7371,73,Panakkukang,,,null
730601,7306,73,Bontonompo,,,null
730603,7306,73,Tompobullu,,,null
730606,7306,73,Bontomarannu,,,null
730825,7308,73,Tellulimpoe,,,null
731312,7313,73,Penrang,,,null
731607,7316,73,Cendana,,,null
731809,7318,73,Simbuang,,,null
731833,7318,73,"Sangalla Selatan",,,null
732621,7326,73,"Awan Rante Karua",,,null
737201,7372,73,Bacukiki,,,null
737302,7373,73,"Wara Utara",,,null
730105,7301,73,Bontosikuyu,,,null
730811,7308,73,Ponre,,,null
731308,7313,73,Tanasitolo,,,null
731311,7313,73,Bola,,,null
732201,7322,73,Malangke,,,null
732211,7322,73,Baebunta,,,null
732612,7326,73,"Dende' Piongan Napo",,,null
737111,7371,73,Biringkanaya,,,null
737303,7373,73,"Wara Selatan",,,null
730618,7306,73,"Bajeng Barat",,,null
730821,7308,73,"Tanete Riattang",,,null
730904,7309,73,"Maros Baru",,,null
731204,7312,73,Lalabata,,,null
731718,7317,73,"Lamasi Timur",,,null
731802,7318,73,Bittuang,,,null
732619,7326,73,"Sesean Suloara",,,null
730107,7301,73,Pasimarannu,,,null
730804,7308,73,Salomekko,,,null
730913,7309,73,"Moncong Loe",,,null
730914,7309,73,Turikale,,,null
731005,7310,73,Balocci,,,null
731008,7310,73,Marang,,,null
731405,7314,73,"Panca Rijang",,,null
731711,7317,73,Ponrang,,,null
731835,7318,73,"Malimbong Balepe",,,null
732209,7322,73,Rampi,,,null
732411,7324,73,Wasuponda,,,null
732607,7326,73,Sanggalangi,,,null
732614,7326,73,Baruppu,,,null
737115,7371,73,"Kepulauan Sangkarrang",,,null
730609,7306,73,Bungaya,,,null
730911,7309,73,Tompobulu,,,null
731003,7310,73,"Liukang Tupabbiring",,,null
731205,7312,73,Marioriawa,,,null
731608,7316,73,Curio,,,null
732403,7324,73,Towuti,,,null
732404,7324,73,Malili,,,null
