code,regency_code,province_code,name
120725,1207,12,"Labuhan Deli"
120726,1207,12,"Percut Sei Tuan"
120727,1207,12,"Batang Kuis"
120728,1207,12,"Lubuk Pakam"
120731,1207,12,"Pagar Merbau"
120732,1207,12,"Pantai Labu"
120733,1207,12,Beringin
120801,1208,12,Siantar
120802,1208,12,"Gunung Malela"
120803,1208,12,"Gunung Maligas"
120804,1208,12,Panei
120805,1208,12,"Panombeian Pane"
120806,1208,12,"Jorlang Hataran"
120807,1208,12,"Raya Kahean"
120808,1208,12,"Bosar Maligas"
120809,1208,12,Sidamanik
120810,1208,12,"Pematang Sidamanik"
120811,1208,12,"Tanah Jawa"
120812,1208,12,Hatonduhan
120813,1208,12,"Dolok Panribuan"
120814,1208,12,Purba
120815,1208,12,"Haranggaol Horison"
120816,1208,12,"Girsang Sipangan Bolon"
120817,1208,12,"Dolok Batu Nanggar"
120818,1208,12,"Huta Bayu Raja"
120819,1208,12,"Jawa Maraja Bah Jambi"
120820,1208,12,"Dolok Pardamean"
120821,1208,12,"Pematang Bandar"
120822,1208,12,"Bandar Huluan"
120823,1208,12,Bandar
120824,1208,12,"Bandar Masilam"
120825,1208,12,Silimakuta
120826,1208,12,"Dolok Silau"
120827,1208,12,"Silou Kahean"
120828,1208,12,"Tapian Dolok"
120829,1208,12,Raya
120830,1208,12,"Ujung Padang"
120831,1208,12,"Pamatang Silima Huta"
120832,1208,12,"Dolog Masagal"
120908,1209,12,Meranti
120909,1209,12,"Air Joman"
120910,1209,12,"Tanjung Balai"
120911,1209,12,"Sei Kepayang"
120912,1209,12,"Simpang Empat"
120913,1209,12,"Air Batu"
120914,1209,12,"Pulau Rakyat"
120915,1209,12,"Bandar Pulau"
120916,1209,12,"Buntu Pane"
120917,1209,12,"Bandar Pasir Mandoge"
120918,1209,12,"Aek Kuasan"
120919,1209,12,"Kota Kisaran Barat"
120920,1209,12,"Kota Kisaran Timur"
120921,1209,12,"Aek Songsongan"
120922,1209,12,Rahunig
120923,1209,12,"Sei Dadap"
120924,1209,12,"Sei Kepayang Barat"
120925,1209,12,"Sei Kepayang Timur"
120926,1209,12,"Tinggi Raja"
120927,1209,12,"Setia Janji"
120928,1209,12,"Silau Laut"
120929,1209,12,"Rawang Panca Arga"
120930,1209,12,"Pulo Bandring"
120931,1209,12,"Teluk Dalam"
120932,1209,12,"Aek Ledong"
121001,1210,12,"Rantau Utara"
121002,1210,12,"Rantau Selatan"
121007,1210,12,"Bilah Barat"
121008,1210,12,"Bilah Hilir"
121009,1210,12,"Bilah Hulu"
121014,1210,12,Pangkatan
121018,1210,12,"Panai Tengah"
121019,1210,12,"Panai Hilir"
121020,1210,12,"Panai Hulu"
121101,1211,12,Sidikalang
121102,1211,12,Sumbul
121103,1211,12,Tigalingga
121104,1211,12,"Siempat Nempu"
121105,1211,12,"Silima Pungga Pungga"
121106,1211,12,"Tanah Pinem"
121107,1211,12,"Siempat Nempu Hulu"
121108,1211,12,"Siempat Nempu Hilir"
121109,1211,12,"Pegagan Hilir"
121110,1211,12,Parbuluan
121111,1211,12,"Lae Parira"
121112,1211,12,"Gunung Sitember"
121113,1211,12,Berampu
121114,1211,12,Silahisabungan
121115,1211,12,Sitinjo
121201,1212,12,Balige
121202,1212,12,Laguboti
121203,1212,12,Silaen
121204,1212,12,Habinsaran
121205,1212,12,"Pintu Pohan Meranti"
121206,1212,12,Borbor
121207,1212,12,Porsea
121208,1212,12,Ajibata
121209,1212,12,"Lumban Julu"
121210,1212,12,Uluan
121219,1212,12,Sigumpar
121220,1212,12,"Siantar Narumonda"
121221,1212,12,Nassau
121222,1212,12,Tampahan
121223,1212,12,"Bonatua Lunasi"
121224,1212,12,Parmaksian
121301,1213,12,Panyabungan
121302,1213,12,"Panyabungan Utara"
121303,1213,12,"Panyabungan Timur"
121304,1213,12,"Panyabungan Selatan"
121305,1213,12,"Panyabungan Barat"
121306,1213,12,Siabu
121307,1213,12,"Bukit Malintang"
121308,1213,12,Kotanopan
121309,1213,12,"Lembah Sorik Marapi"
121310,1213,12,Tambangan
121311,1213,12,"Ulu Pungkut"
121312,1213,12,"Muara Sipongi"
121313,1213,12,"Batang Natal"
121314,1213,12,"Lingga Bayu"
121315,1213,12,Batahan
121316,1213,12,Natal
121317,1213,12,"Muara Batang Gadis"
121318,1213,12,"Ranto Baek"
121319,1213,12,"Huta Bargot"
121320,1213,12,"Puncak Sorik Marapi"
121321,1213,12,Pakantan
121322,1213,12,Sinunukan
121323,1213,12,"Naga Juang"
121401,1214,12,Lolomatua
121402,1214,12,Gomo
121403,1214,12,Lahusa
121404,1214,12,Hibala
121405,1214,12,"Pulau-Pulau Batu"
121406,1214,12,"Teluk Dalam"
121407,1214,12,Amandraya
121408,1214,12,Lolowau
121409,1214,12,Susua
121410,1214,12,Maniamolo
121411,1214,12,Hilimegai
121412,1214,12,Toma
121413,1214,12,Mazino
121414,1214,12,Umbunasi
121415,1214,12,Aramo
121416,1214,12,"Pulau-Pulau Batu Timur"
121417,1214,12,Mazo
121418,1214,12,Fanayama
121419,1214,12,Ulunoyo
121420,1214,12,Huruna
121421,1214,12,O'o'u
121422,1214,12,Onohazumba
121423,1214,12,Hilisalawa'ahe
121424,1214,12,Ulususua
121425,1214,12,Sidua'ori
121426,1214,12,Somambawa
121427,1214,12,Boronadu
121428,1214,12,Simuk
121429,1214,12,"Pulau-Pulau Batu Barat"
121430,1214,12,"Pulau-Pulau Batu Utara"
121431,1214,12,"Tanah Masa"
121432,1214,12,"Luahagundre Maniamolo"
121433,1214,12,Onolalu
121434,1214,12,"Ulu Idanotae"
121435,1214,12,Idanotae
121501,1215,12,"Sitelu Tali Urang Jehe"
121502,1215,12,Kerajaan
121503,1215,12,Salak
121504,1215,12,"Sitelu Tali Urang Julu"
121505,1215,12,"Pergetteng Getteng Sengkut"
121506,1215,12,Pagindar
121507,1215,12,Tinada
121508,1215,12,"Siempat Rube"
121601,1216,12,Parlilitan
121602,1216,12,Pollung
121603,1216,12,Baktiraja
121604,1216,12,Paranginan
121605,1216,12,"Lintong Nihuta"
121606,1216,12,"Dolok Sanggul"
121607,1216,12,Sijamapolang
121608,1216,12,"Onan Ganjang"
121609,1216,12,Pakkat
121610,1216,12,Tarabintang
121701,1217,12,Simanindo
121702,1217,12,"Onan Runggu"
121703,1217,12,Nainggolan
121704,1217,12,Palipi
121705,1217,12,Harian
121706,1217,12,"Sianjar Mula Mula"
121707,1217,12,"Ronggur Nihuta"
121708,1217,12,Pangururan
121709,1217,12,Sitio-tio
121801,1218,12,"Pantai Cermin"
121802,1218,12,Perbaungan
121803,1218,12,"Teluk Mengkudu"
121804,1218,12,"Sei Rampah"
121805,1218,12,"Tanjung Beringin"
121806,1218,12,"Bandar Khalipah"
121807,1218,12,"Dolok Merawan"
121808,1218,12,Sipispis
121809,1218,12,"Dolok Masihul"
121810,1218,12,Kotarih
121811,1218,12,Silinda
121812,1218,12,"Serba Jadi"
121813,1218,12,"Tebing Tinggi"
121814,1218,12,Pegajahan
121815,1218,12,"Sei Bamban"
121816,1218,12,"Tebing Syahbandar"
121817,1218,12,"Bintang Bayu"
121901,1219,12,"Medang Deras"
121902,1219,12,"Sei Suka"
121903,1219,12,"Air Putih"
121904,1219,12,"Lima Puluh"
121905,1219,12,Talawi
121906,1219,12,"Tanjung Tiram"
121907,1219,12,"Sei Balai"
121908,1219,12,"Laut Tador"
121909,1219,12,"Lima Puluh Pesisir"
121910,1219,12,"Datuk Lima Puluh"
121911,1219,12,"Datuk Tanah Datar"
121912,1219,12,"Nibung Hangus"
122001,1220,12,"Dolok Sigompulon"
122002,1220,12,Dolok
122003,1220,12,Halongonan
122004,1220,12,"Padang Bolak"
122005,1220,12,"Padang Bolak Julu"
122006,1220,12,Portibi
122007,1220,12,"Batang Onang"
122008,1220,12,Simangambat
122009,1220,12,"Hulu Sihapas"
122010,1220,12,"Padang Bolak Tenggara"
122011,1220,12,"Halongonan Timur"
122012,1220,12,"Ujung Batu"
122101,1221,12,Sosopan
122102,1221,12,"Barumun Tengah"
122103,1221,12,Huristak
122104,1221,12,"Lubuk Barumun"
122105,1221,12,"Huta Raja Tinggi"
122106,1221,12,"Ulu Barumun"
122107,1221,12,Barumun
122108,1221,12,Sosa
122109,1221,12,"Batang Lubu Sutam"
122110,1221,12,"Barumun Selatan"
122111,1221,12,"Aek Nabara Barumun"
122112,1221,12,"Sihapas Barumun"
122113,1221,12,"Barumun Baru"
122114,1221,12,"Ulu Sosa"
122115,1221,12,"Sosa Julu"
122116,1221,12,"Barumun Barat"
122117,1221,12,"Sosa Timur"
122201,1222,12,Kotapinang
122202,1222,12,"Kampung Rakyat"
122203,1222,12,Torgamba
122204,1222,12,"Sungai Kanan"
122205,1222,12,Silangkitang
122301,1223,12,"Kualuh Hulu"
122302,1223,12,"Kualuh Leidong"
122303,1223,12,"Kualuh Hilir"
122304,1223,12,"Aek Kuo"
122305,1223,12,Marbau
122306,1223,12,"Na IX - X"
122307,1223,12,"Aek Natas"
122308,1223,12,"Kualuh Selatan"
122401,1224,12,Lotu
122402,1224,12,Sawo
122403,1224,12,Tuhemberua
122404,1224,12,"Sitolu Ori"
122405,1224,12,"Namohalu Esiwa"
122406,1224,12,"Alasa Talumuzoi"
122407,1224,12,Alasa
122408,1224,12,"Tugala Oyo"
122409,1224,12,Afulu
122410,1224,12,Lahewa
122411,1224,12,"Lahewa Timur"
122501,1225,12,Lahomi
122502,1225,12,Sirombu
122503,1225,12,"Mandrehe Barat"
122504,1225,12,Moro'o
122505,1225,12,Mandrehe
122506,1225,12,"Mandrehe Utara"
122507,1225,12,"Lolofitu Moi"
122508,1225,12,"Ulu Moro'o"
127101,1271,12,"Medan Kota"
127102,1271,12,"Medan Sunggal"
127103,1271,12,"Medan Helvetia"
127104,1271,12,"Medan Denai"
127105,1271,12,"Medan Barat"
127106,1271,12,"Medan Deli"
127107,1271,12,"Medan Tuntungan"
127108,1271,12,"Medan Belawan"
127109,1271,12,"Medan Amplas"
127110,1271,12,"Medan Area"
127111,1271,12,"Medan Johor"
127112,1271,12,"Medan Marelan"
127113,1271,12,"Medan Labuhan"
127114,1271,12,"Medan Tembung"
127115,1271,12,"Medan Maimun"
127116,1271,12,"Medan Polonia"
127117,1271,12,"Medan Baru"
127118,1271,12,"Medan Perjuangan"
127119,1271,12,"Medan Petisah"
127120,1271,12,"Medan Timur"
127121,1271,12,"Medan Selayang"
127201,1272,12,"Siantar Timur"
127202,1272,12,"Siantar Barat"
127203,1272,12,"Siantar Utara"
127204,1272,12,"Siantar Selatan"
127205,1272,12,"Siantar Marihat"
127206,1272,12,"Siantar Martoba"
127207,1272,12,"Siantar Sitalasari"
127208,1272,12,"Siantar Marimbun"
127301,1273,12,"Sibolga Utara"
127302,1273,12,"Sibolga Kota"
127303,1273,12,"Sibolga Selatan"
127304,1273,12,"Sibolga Sambas"
127401,1274,12,"Tanjung Balai Selatan"
127402,1274,12,"Tanjung Balai Utara"
127403,1274,12,"Sei Tualang Raso"
127404,1274,12,"Teluk Nibung"
127405,1274,12,"Datuk Bandar"
127406,1274,12,"Datuk Bandar Timur"
127501,1275,12,"Binjai Utara"
127502,1275,12,"Binjai Kota"
127503,1275,12,"Binjai Barat"
127504,1275,12,"Binjai Timur"
127505,1275,12,"Binjai Selatan"
127601,1276,12,"Padang Hulu"
127602,1276,12,Rambutan
127603,1276,12,"Padang Hilir"
127604,1276,12,Bajenis
127605,1276,12,"Tebing Tinggi Kota"
127701,1277,12,"Padangsidimpuan Utara"
127702,1277,12,"Padangsidimpuan Selatan"
127703,1277,12,"Padangsidimpuan Batunadua"
127704,1277,12,"Padangsidimpuan Hutaimbaru"
127705,1277,12,"Padangsidimpuan Tenggara"
127706,1277,12,"Padangsidimpuan Angkola Julu"
127801,1278,12,Gunungsitoli
127802,1278,12,"Gunungsitoli Selatan"
127803,1278,12,"Gunungsitoli Utara"
127804,1278,12,"Gunungsitoli Idanoi"
127805,1278,12,"Gunungsitoli Alo'oa"
127806,1278,12,"Gunungsitoli Barat"
