code,regency_code,province_code,name,latitude,longitude,coordinates
710518,7105,71,"Amurang Timur",,,null
710519,7105,71,Tatapaan,,,null
710521,7105,71,"Motoling Barat",,,null
710522,7105,71,"Motoling Timur",,,null
710523,7105,71,"Suluun Tareran",,,null
710601,7106,71,Kema,,,null
710602,7106,71,Kauditan,,,null
710603,7106,71,Airmadidi,,,null
710604,7106,71,Wori,,,null
710605,7106,71,Dimembe,,,null
710606,7106,71,"Likupang Barat",,,null
710607,7106,71,"Likupang Timur",,,null
710608,7106,71,Kalawat,,,null
710609,7106,71,Talawaan,,,null
710610,7106,71,"Likupang Selatan",,,null
710701,7107,71,Ratahan,,,null
710702,7107,71,Pusomaen,,,null
710703,7107,71,Belang,,,null
710704,7107,71,Ratatotok,,,null
710705,7107,71,Tombatu,,,null
710706,7107,71,Touluaan,,,null
710707,7107,71,"Touluaan Selatan",,,null
710708,7107,71,"Silian Raya",,,null
710709,7107,71,"Tombatu Timur",,,null
710710,7107,71,"Tombatu Utara",,,null
710711,7107,71,Pasan,,,null
710712,7107,71,"Ratahan Timur",,,null
710801,7108,71,Sangkub,,,null
710802,7108,71,Bintauna,,,null
710803,7108,71,"Bolangitang Timur",,,null
710804,7108,71,"Bolangitang Barat",,,null
710805,7108,71,Kaidipang,,,null
710806,7108,71,Pinogaluman,,,null
710901,7109,71,"Siau Timur",,,null
710902,7109,71,"Siau Barat",,,null
710903,7109,71,Tagulandang,,,null
710904,7109,71,"Siau Timur Selatan",,,null
710905,7109,71,"Siau Barat Selatan",,,null
710906,7109,71,"Tagulandang Utara",,,null
710907,7109,71,Biaro,,,null
710908,7109,71,"Siau Barat Utara",,,null
710909,7109,71,"Siau Tengah",,,null
710910,7109,71,"Tagulandang Selatan",,,null
711001,7110,71,Tutuyan,,,null
711002,7110,71,Kotabunan,,,null
711003,7110,71,Nuangan,,,null
711004,7110,71,Modayag,,,null
711005,7110,71,"Modayag Barat",,,null
711006,7110,71,Motongkad,,,null
711007,7110,71,Mooat,,,null
711101,7111,71,"Bolaang Uki",,,null
711102,7111,71,Posigadan,,,null
711103,7111,71,Pinolosian,,,null
711104,7111,71,"Pinolosian Tengah",,,null
711105,7111,71,"Pinolosian Timur",,,null
711106,7111,71,Helumo,,,null
711107,7111,71,Tomini,,,null
717101,7171,71,Bunaken,,,null
717102,7171,71,Tuminiting,,,null
717103,7171,71,Singkil,,,null
717104,7171,71,Wenang,,,null
717105,7171,71,Tikala,,,null
717106,7171,71,Sario,,,null
717107,7171,71,Wanea,,,null
717108,7171,71,Mapanget,,,null
717109,7171,71,Malalayang,,,null
717110,7171,71,"Bunaken Kepulauan",,,null
717111,7171,71,"Paal Dua",,,null
717201,7172,71,"Lembeh Selatan",,,null
717202,7172,71,Madidir,,,null
717203,7172,71,Ranowulu,,,null
717204,7172,71,Aertembaga,,,null
717205,7172,71,Matuari,,,null
717206,7172,71,Girian,,,null
717207,7172,71,Maesa,,,null
717208,7172,71,"Lembeh Utara",,,null
717301,7173,71,"Tomohon Selatan",,,null
717302,7173,71,"Tomohon Tengah",,,null
717303,7173,71,"Tomohon Utara",,,null
717304,7173,71,"Tomohon Barat",,,null
717305,7173,71,"Tomohon Timur",,,null
717401,7174,71,"Kotamobagu Utara",,,null
717402,7174,71,"Kotamobagu Timur",,,null
717403,7174,71,"Kotamobagu Selatan",,,null
717404,7174,71,"Kotamobagu Barat",,,null
